     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
4223500 2680500  9 13  6   4.7  967 293  0.6 2  4.9  86    0    1 261 -347  2
4223500 2680500  9 13  7   5.6  967 331  0.4 0  5.0  87   42   40 245 -348  2
4223500 2680500  9 13  8   8.8  967  33  0.7 0  5.3  80  161   76 238 -355  2
4223500 2680500  9 13  9  11.3  968  78  1.6 0  5.3  66  302   92 246 -370  2
4223500 2680500  9 13 10  13.4  968  47  1.9 0  5.3  57  434   99 256 -389  2
4223500 2680500  9 13 11  14.6  968  37  2.3 0  5.2  50  530  101 265 -406  2
4223500 2680500  9 13 12  15.4  967  28  3.1 0  5.1  46  577  107 271 -420  2
4223500 2680500  9 13 13  16.3  967  38  2.5 1  5.5  46  574  113 279 -428  2
4223500 2680500  9 13 14  16.6  966  37  2.4 1  5.8  48  506  127 285 -430  2
4223500 2680500  9 13 15  16.6  966  22  2.4 2  6.0  48  417  126 289 -428  2
4223500 2680500  9 13 16  16.6  965  13  2.8 2  5.9  48  316  111 294 -421  2
4223500 2680500  9 13 17  16.1  964 342  2.2 2  6.1  50  162  100 295 -412  2
4223500 2680500  9 13 18  14.9  964 350  0.9 2  6.5  56   41   59 294 -402  2
4223500 2680500  9 13 19  12.7  964 313  1.3 1  6.6  64    0    9 287 -391  2
4223500 2680500  9 13 20  11.1  964 332  1.9 1  6.6  72    0    0 279 -381  2
4223500 2680500  9 13 21  10.4  964 286  1.2 1  6.6  78    0    0 275 -375  2
4223500 2680500  9 13 22   9.4  963 292  1.3 1  6.7  84    0    0 273 -370  2
4223500 2680500  9 13 23   9.1  964 268  1.7 1  6.6  87    0    0 272 -367  2
4223500 2680500  9 13 24   9.2  963 263  2.0 2  6.5  86    0    0 275 -364  2
4223500 2680500  9 14  1   9.8  963 253  2.8 3  6.5  84    0    0 282 -363  2
4223500 2680500  9 14  2   9.5  963 259  3.0 4  6.5  83    0    0 289 -363  2
4223500 2680500  9 14  3   8.7  963 246  3.5 2  6.5  86    0    0 286 -363  2
4223500 2680500  9 14  4   9.0  962 254  3.5 0  6.5  87    0    0 273 -362  2
4223500 2680500  9 14  5   8.9  962 257  1.3 4  6.6  87    0    0 280 -361  2
4223500 2680500  9 14  6   8.6  962 252  1.7 3  6.8  92    0    0 293 -360  2
4223500 2680500  9 14  7   9.6  962 266  2.4 6  7.4  97    7   32 303 -359  2
4223500 2680500  9 14  8  10.3  962 264  4.1 8  7.9  98    2   82 327 -364  2
4223500 2680500  9 14  9  11.5  962 269  4.4 8  8.4  97    1  118 339 -375  2
4223500 2680500  9 14 10  12.4  962 251  3.6 8  8.9  97    0  147 344 -390  2
4223500 2680500  9 14 11  13.5  962 269  4.1 7  9.4  96    9  212 345 -405  2
4223500 2680500  9 14 12  14.6  961 272  4.7 7  9.7  92    7  214 345 -419  2
4223500 2680500  9 14 13  15.2  961 284  5.3 8  9.5  85    2  198 352 -428  2
4223500 2680500  9 14 14  16.8  961 295  5.1 6  9.3  78  136  243 352 -433  2
4223500 2680500  9 14 15  16.6  960 291  5.5 5  9.3  74  191  202 344 -433  2
4223500 2680500  9 14 16  16.3  959 290  6.7 6  9.2  75   68  170 344 -428  2
4223500 2680500  9 14 17  15.5  959 285  7.4 5  8.8  74   14  111 341 -420  2
4223500 2680500  9 14 18  14.6  958 273  5.4 6  8.5  75   14   53 339 -410  2
4223500 2680500  9 14 19  13.7  958 269  5.5 6  8.5  80    0    3 339 -399  2
4223500 2680500  9 14 20  13.3  957 270  5.2 7  8.8  85    0    0 345 -391  2
4223500 2680500  9 14 21  12.9  956 280  5.2 8  8.9  89    0    0 352 -386  2
4223500 2680500  9 14 22  12.5  956 294  5.2 8  9.0  92    0    0 352 -384  2
4223500 2680500  9 14 23  11.7  956 294  4.9 6  8.5  92    0    0 347 -385  2
4223500 2680500  9 14 24  10.8  956 284  4.4 5  7.8  89    0    0 335 -386  2
4223500 2680500  9 15  1   9.8  962 269  3.8 4  7.0  85    0    0 273 -362  2
4223500 2680500  9 15  2   9.0  961 247  3.3 2  6.3  82    0    0 278 -361  2
4223500 2680500  9 15  3   8.6  961 233  2.9 2  5.8  79    0    0 278 -361  2
4223500 2680500  9 15  4   8.5  961 236  2.9 2  5.8  79    0    0 272 -360  2
4223500 2680500  9 15  5   8.6  961 236  3.0 2  5.8  79    0    0 267 -358  2
4223500 2680500  9 15  6   8.3  961 239  2.9 3  5.8  79    0    5 277 -357  2
4223500 2680500  9 15  7   8.5  961 230  3.0 3  5.9  81   52   35 287 -358  2
4223500 2680500  9 15  8  10.8  961 250  3.5 2  6.1  78  186   50 286 -362  2
4223500 2680500  9 15  9  12.6  962 263  4.0 1  6.5  72  344   52 282 -371  2
4223500 2680500  9 15 10  13.5  963 265  4.8 2  6.8  68  453   92 286 -383  2
4223500 2680500  9 15 11  14.7  963 279  5.1 4  6.8  64  238  227 305 -396  2
4223500 2680500  9 15 12  15.0  963 278  5.0 5  6.6  59  113  281 321 -406  2
4223500 2680500  9 15 13  15.3  963 269  4.4 5  6.5  57   97  278 325 -412  2
4223500 2680500  9 15 14  16.2  963 286  4.4 4  6.4  54  175  256 322 -415  2
4223500 2680500  9 15 15  16.1  964 279  3.8 3  6.3  52  372  126 316 -416  2
4223500 2680500  9 15 16  15.4  963 291  2.9 3  6.3  54  273  108 312 -412  2
4223500 2680500  9 15 17  15.2  963 302  3.9 3  6.3  56  153   88 310 -406  2
4223500 2680500  9 15 18  14.0  963 287  1.3 1  6.3  58   19   50 301 -398  2
4223500 2680500  9 15 19  11.6  964 279  1.4 4  6.4  66    0    0 299 -388  2
4223500 2680500  9 15 20   9.9  963 272  1.0 4  6.3  74    0    0 302 -379  2
4223500 2680500  9 15 21  10.3  964 253  1.7 1  6.2  77    0    0 288 -374  2
4223500 2680500  9 15 22   8.8  964 230  1.8 2  6.3  80    0    0 278 -371  2
4223500 2680500  9 15 23   8.0  964 242  1.9 2  6.1  85    0    0 277 -368  2
4223500 2680500  9 15 24   8.2  964 244  1.6 2  6.0  85    0    0 274 -365  2
4223500 2680500  9 16  1   7.3  964 238  2.1 0  6.0  86    0    0 264 -363  2
4223500 2680500  9 16  2   6.8  964 249  2.2 1  5.8  89    0    0 258 -361  2
4223500 2680500  9 16  3   7.0  964 249  2.0 2  5.8  89    0    0 263 -358  2
4223500 2680500  9 16  4   7.2  964 256  2.3 2  5.9  89    0    0 265 -356  2
4223500 2680500  9 16  5   6.6  964 235  1.4 2  5.8  90    0    0 265 -353  2
4223500 2680500  9 16  6   6.7  964 202  1.1 2  5.8  90    0    2 264 -352  2
4223500 2680500  9 16  7   6.8  964 236  0.7 3  5.8  90   21   31 266 -351  2
4223500 2680500  9 16  8  10.5  964 200  0.7 4  6.3  86   67   92 279 -357  2
4223500 2680500  9 16  9  11.8  964 231  1.2 4  6.8  78  172  139 291 -371  2
4223500 2680500  9 16 10  13.3  965 301  1.4 4  6.6  70  344  130 295 -390  2
4223500 2680500  9 16 11  14.5  965  25  1.5 3  6.6  64  464  128 296 -411  2
4223500 2680500  9 16 12  15.3  964 349  1.5 3  6.8  61  420  185 297 -432  2
4223500 2680500  9 16 13  16.2  964  23  1.9 3  6.9  59  363  222 301 -448  2
4223500 2680500  9 16 14  16.9  964  58  1.7 3  7.0  56  414  170 304 -456  2
4223500 2680500  9 16 15  17.0  963  58  1.6 3  7.1  56  362  148 306 -456  2
4223500 2680500  9 16 16  17.3  963  84  2.0 2  7.3  57  259  128 304 -446  2
4223500 2680500  9 16 17  16.3  962  40  2.4 1  7.4  59  124  105 297 -431  2
4223500 2680500  9 16 18  14.5  962 146  1.5 1  7.4  65   22   50 291 -416  2
4223500 2680500  9 16 19  12.7  961 129  2.0 5  7.3  72    0    0 299 -403  2
4223500 2680500  9 16 20  11.6  961 204  1.8 5  7.3  78    0    0 309 -395  2
4223500 2680500  9 16 21  11.9  961 123  2.6 6  7.3  80    0    0 313 -392  2
4223500 2680500  9 16 22  12.6  961 145  3.7 7  7.3  78    0    0 322 -393  2
4223500 2680500  9 16 23  13.1  961 140  3.6 7  7.0  72    0    0 328 -395  2
4223500 2680500  9 16 24  13.1  960 141  3.3 5  6.8  69    0    0 323 -397  2
4223500 2680500  9 17  1  13.1  959 143  2.4 5  6.8  68    0    0 315 -399  2
4223500 2680500  9 17  2  12.6  959 153  1.3 5  6.8  69    0    0 314 -402  2
4223500 2680500  9 17  3  13.3  959 191  2.7 5  6.8  69    0    0 314 -407  2
4223500 2680500  9 17  4  13.5  959 188  3.5 5  6.8  67    0    0 317 -412  2
4223500 2680500  9 17  5  13.4  958 199  4.4 5  7.1  70    0    0 316 -415  2
4223500 2680500  9 17  6  14.1  958 204  3.7 4  7.5  72    0    4 314 -414  2
4223500 2680500  9 17  7  14.6  959 194  4.5 6  7.9  73   22   29 320 -411  2
4223500 2680500  9 17  8  15.8  958 211  4.3 7  8.5  75    6   81 336 -411  2
4223500 2680500  9 17  9  17.7  958 213  4.7 5  9.0  71  130  142 335 -417  2
4223500 2680500  9 17 10  19.4  957 215  4.1 5  9.3  66  123  208 326 -428  2
4223500 2680500  9 17 11  20.9  958 186  4.0 4  9.6  61  329  182 324 -438  2
4223500 2680500  9 17 12  21.4  958 203  4.5 4  9.7  58  546   88 322 -443  2
4223500 2680500  9 17 13  21.2  957 225  6.1 6 10.0  60  120  272 338 -439  2
4223500 2680500  9 17 14  21.2  957 265  5.1 6 10.3  62    3  181 351 -434  2
4223500 2680500  9 17 15  21.0  957 262  2.9 7 10.4  62   41  205 359 -433  2
4223500 2680500  9 17 16  20.9  956 215  2.4 7 10.4  63    6  131 368 -428  2
4223500 2680500  9 17 17  20.4  956 209  2.0 6 10.7  66    8   97 360 -421  2
4223500 2680500  9 17 18  19.2  956 151  1.1 6 10.7  70   29   46 351 -417  2
4223500 2680500  9 17 19  18.2  956 155  2.6 6 10.6  74    0    0 347 -415  2
4223500 2680500  9 17 20  17.8  955 145  2.3 6 10.5  77    0    0 345 -414  2
4223500 2680500  9 17 21  17.8  955 148  2.1 7 10.5  77    0    0 350 -413  2
4223500 2680500  9 17 22  17.4  954 174  2.1 7 10.6  79    0    0 356 -411  2
4223500 2680500  9 17 23  15.3  953 230  2.5 8 10.5  85    0    0 360 -409  2
4223500 2680500  9 17 24  14.9  953 211  2.7 8 10.4  91    0    0 362 -408  2
4223500 2680500  9 18  1  14.8  953 149  2.6 8 10.4  92    0    0 361 -407  2
4223500 2680500  9 18  2  14.5  953 234  2.0 8 10.3  93    0    0 363 -405  2
4223500 2680500  9 18  3  15.4  952 206  1.7 6 10.4  92    0    0 354 -404  2
4223500 2680500  9 18  4  15.4  951 173  2.4 7 10.5  90    0    0 351 -402  2
4223500 2680500  9 18  5  15.4  950 155  2.0 7 10.5  90    0    0 358 -401  2
4223500 2680500  9 18  6  14.9  949 154  1.7 8 10.4  90    0    0 362 -399  2
4223500 2680500  9 18  7  14.9  949 177  2.9 7 10.3  90    0   10 360 -396  2
4223500 2680500  9 18  8  15.6  949 161  2.7 8 10.4  90    0   45 361 -395  2
4223500 2680500  9 18  9  16.1  949 164  2.3 7 10.7  88    0   72 362 -401  2
4223500 2680500  9 18 10  16.5  950 211  2.3 8 10.9  87    0   57 364 -409  2
4223500 2680500  9 18 11  15.8  949 183  2.5 8 10.7  87    0   71 369 -417  2
4223500 2680500  9 18 12  15.6  948 252  2.3 8 10.6  89    0   68 367 -413  2
4223500 2680500  9 18 13  14.9  948 261  2.8 7 10.4  89    0   71 362 -404  2
4223500 2680500  9 18 14  13.8  949 237  3.2 7  9.9  91    0   73 355 -407  2
4223500 2680500  9 18 15  13.0  949 241  4.0 8  9.5  92    0   55 354 -411  2
4223500 2680500  9 18 16  11.6  950 252  4.9 7  8.8  92    0   45 348 -409  2
4223500 2680500  9 18 17  10.5  949 261  5.9 7  8.0  91    0   38 337 -407  2
4223500 2680500  9 18 18   9.9  950 245  4.8 8  7.5  91    0   16 336 -400  2
4223500 2680500  9 18 19   9.7  951 250  3.6 8  7.4  92    0    0 338 -392  2
4223500 2680500  9 18 20   9.6  951 246  3.8 8  7.4  93    0    0 338 -386  2
4223500 2680500  9 18 21   9.4  951 240  3.6 7  7.3  92    0    0 332 -383  2
4223500 2680500  9 18 22   9.2  952 228  3.0 7  7.2  92    0    0 326 -381  2
4223500 2680500  9 18 23   9.1  952 224  3.0 8  7.1  92    0    0 331 -380  2
4223500 2680500  9 18 24   9.1  953 217  3.5 8  7.0  91    0    0 335 -379  2
4223500 2680500  9 19  1   8.9  953 224  4.0 8  6.9  91    0    0 334 -377  2
4223500 2680500  9 19  2   8.9  953 234  4.8 8  6.9  91    0    0 333 -374  2
4223500 2680500  9 19  3   8.8  954 237  3.6 8  6.9  91    0    0 332 -371  2
4223500 2680500  9 19  4   8.7  954 247  4.3 6  6.8  91    0    0 322 -368  2
4223500 2680500  9 19  5   8.8  954 225  3.9 7  6.7  90    0    0 318 -365  2
4223500 2680500  9 19  6   8.6  954 228  2.0 8  6.8  91    0    0 328 -363  2
4223500 2680500  9 19  7   8.6  954 239  2.7 7  6.8  92   26   28 328 -361  2
4223500 2680500  9 19  8   9.8  955 222  1.9 4  7.0  90   85   76 311 -364  2
4223500 2680500  9 19  9  10.9  955 219  2.5 6  7.2  87   57  156 309 -374  2
4223500 2680500  9 19 10  11.4  956 231  1.9 7  7.2  82   21  195 326 -389  2
4223500 2680500  9 19 11  11.1  956 211  2.5 8  7.0  80    0  131 335 -404  2
4223500 2680500  9 19 12  11.5  956 219  2.0 7  7.1  80    0  126 334 -415  2
4223500 2680500  9 19 13  11.9  957 221  2.6 7  7.0  77    4  197 332 -418  2
4223500 2680500  9 19 14  12.1  957 252  2.3 6  6.7  73   55  240 328 -419  2
4223500 2680500  9 19 15  12.6  957 260  2.0 8  6.8  72    0  136 331 -423  2
4223500 2680500  9 19 16  12.7  957 279  2.6 7  7.1  73   11  138 335 -422  2
4223500 2680500  9 19 17  12.5  958 221  2.1 5  7.1  74   25  107 325 -414  2
4223500 2680500  9 19 18  12.0  959 318  2.2 6  7.2  76    2   34 321 -404  2
4223500 2680500  9 19 19  10.8  959 311  1.7 6  7.1  80    0    0 321 -395  2
4223500 2680500  9 19 20  10.1  960 301  1.9 6  7.0  83    0    0 316 -387  2
4223500 2680500  9 19 21   9.1  960 264  1.5 3  6.9  88    0    0 303 -381  2
4223500 2680500  9 19 22   8.8  961 264  2.6 3  6.8  91    0    0 290 -376  2
4223500 2680500  9 19 23   9.1  961 264  2.5 5  6.8  91    0    0 296 -373  2
4223500 2680500  9 19 24   9.1  962 268  2.5 6  7.0  92    0    0 305 -369  2
4223500 2680500  9 20  1   9.0  962 261  2.6 7  7.0  92    0    0 313 -365  2
4223500 2680500  9 20  2   9.4  962 275  2.8 8  7.1  92    0    0 323 -362  2
4223500 2680500  9 20  3   9.4  963 294  2.6 8  7.2  92    0    0 330 -359  2
4223500 2680500  9 20  4   9.2  963 266  2.6 8  7.2  94    0    0 331 -357  2
4223500 2680500  9 20  5   9.2  964 266  2.8 7  7.2  95    0    0 328 -354  2
4223500 2680500  9 20  6   9.1  964 239  2.4 7  7.2  94    0    2 325 -352  2
4223500 2680500  9 20  7   9.2  965 261  2.4 8  7.1  94    6   25 331 -352  2
4223500 2680500  9 20  8   9.9  965 263  2.3 7  7.1  92   13   82 333 -356  2
4223500 2680500  9 20  9  10.8  966 241  2.3 5  7.3  89   65  151 323 -367  2
4223500 2680500  9 20 10  12.0  966 240  2.8 3  7.5  85   54  205 308 -383  2
4223500 2680500  9 20 11  12.0  967 234  2.5 5  7.5  82   25  223 311 -400  2
4223500 2680500  9 20 12  14.3  968 262  1.9 4  7.4  74  140  258 320 -415  2
4223500 2680500  9 20 13  15.1  968 292  2.5 4  7.1  65  368  177 319 -426  2
4223500 2680500  9 20 14  15.7  967 294  2.3 5  6.9  61  241  217 325 -432  2
4223500 2680500  9 20 15  16.1  967 303  1.7 3  7.0  59  399   77 323 -432  2
4223500 2680500  9 20 16  16.4  966 282  1.7 3  7.0  58  212  108 316 -427  2
4223500 2680500  9 20 17  15.6  966 297  1.6 2  7.0  59  111   82 310 -416  2
4223500 2680500  9 20 18  13.9  967 319  0.8 1  7.2  66   15   38 298 -403  2
4223500 2680500  9 20 19  12.4  967 184  0.6 2  7.3  74    0    0 293 -388  2
4223500 2680500  9 20 20  11.4  967 160  1.3 2  7.2  79    0    0 293 -378  2
4223500 2680500  9 20 21  10.4  967 177  1.7 0  7.2  84    0    0 281 -373  2
4223500 2680500  9 20 22   9.2  967 231  2.5 0  7.0  88    0    0 269 -371  2
4223500 2680500  9 20 23   9.0  967 210  3.1 0  6.9  91    0    0 267 -370  2
4223500 2680500  9 20 24   9.1  967 210  3.1 0  6.8  91    0    0 267 -369  2
4223500 2680500  9 21  1   8.2  967 223  3.1 0  6.7  91    0    0 266 -368  2
4223500 2680500  9 21  2   9.7  966 223  2.5 1  6.6  88    0    0 269 -368  2
4223500 2680500  9 21  3   7.6  966 210  3.1 1  6.4  88    0    0 270 -368  2
4223500 2680500  9 21  4   7.6  966 226  2.5 0  6.3  92    0    0 263 -367  2
4223500 2680500  9 21  5   7.9  966 181  1.9 1  6.2  90    0    0 262 -367  2
4223500 2680500  9 21  6   7.9  966 199  2.2 3  6.2  89    0    2 270 -366  2
4223500 2680500  9 21  7   9.6  966 221  1.8 5  6.5  88   19   37 283 -367  2
4223500 2680500  9 21  8  11.3  966 213  1.5 4  7.0  85   95  105 290 -371  2
4223500 2680500  9 21  9  12.9  966 216  1.6 4  7.4  80  134  165 291 -382  2
4223500 2680500  9 21 10  14.7  966 213  1.7 5  7.4  71   83  241 296 -399  2
4223500 2680500  9 21 11  15.3  966 232  1.7 5  7.4  66  133  289 300 -416  2
4223500 2680500  9 21 12  15.7  965 239  2.1 5  7.5  65   78  303 302 -434  2
4223500 2680500  9 21 13  15.8  965 200  2.0 7  7.6  65    0  161 307 -447  2
4223500 2680500  9 21 14  16.2  964 244  2.2 6  7.8  65   10  215 313 -449  2
4223500 2680500  9 21 15  16.2  965 211  1.9 8  7.9  65    2  160 316 -442  2
4223500 2680500  9 21 16  16.4  964 219  1.3 8  7.9  65    4  131 322 -434  2
4223500 2680500  9 21 17  15.9  963 217  1.6 7  8.0  67    0   78 322 -426  2
4223500 2680500  9 21 18  14.9  963 234  2.1 7  8.5  74    0   25 321 -416  2
4223500 2680500  9 21 19  14.1  962 224  2.3 8  8.7  80    0    0 322 -405  2
4223500 2680500  9 21 20  13.4  963 211  2.6 7  8.5  82    0    0 320 -398  2
4223500 2680500  9 21 21  11.8  963 205  2.8 3  8.1  84    0    0 306 -395  2
4223500 2680500  9 21 22  11.0  963 219  2.7 5  7.9  90    0    0 298 -391  2
4223500 2680500  9 21 23  10.7  963 220  3.0 4  8.0  94    0    0 298 -389  2
4223500 2680500  9 21 24  10.5  962 225  3.0 3  7.9  94    0    0 292 -386  2
4223500 2680500  9 22  1  10.6  962 222  2.8 3  7.5  90    0    0 290 -383  2
4223500 2680500  9 22  2  10.2  962 225  2.8 1  7.3  89    0    0 283 -380  2
4223500 2680500  9 22  3  10.3  961 217  3.0 2  7.3  90    0    0 279 -378  2
4223500 2680500  9 22  4  10.0  961 230  3.3 3  7.3  90    0    0 284 -376  2
4223500 2680500  9 22  5  10.9  961 228  3.8 4  7.5  90    0    0 290 -375  2
4223500 2680500  9 22  6  10.9  961 227  3.2 5  7.5  88    0    0 298 -373  2
4223500 2680500  9 22  7  11.6  961 213  3.1 7  7.5  86   12   26 307 -372  2
4223500 2680500  9 22  8  12.5  961 236  3.5 6  7.7  83   53   84 310 -375  2
4223500 2680500  9 22  9  13.5  962 247  3.9 6  7.8  79   41  154 308 -385  2
4223500 2680500  9 22 10  14.5  962 249  4.7 8  8.0  76    2  147 317 -400  2
4223500 2680500  9 22 11  15.1  962 259  4.6 7  8.3  75   84  249 321 -415  2
4223500 2680500  9 22 12  15.9  962 265  4.3 4  8.3  72  257  245 313 -427  2
4223500 2680500  9 22 13  16.3  962 260  4.2 4  8.1  67  130  280 308 -432  2
4223500 2680500  9 22 14  15.7  962 269  3.7 7  8.0  67    7  192 315 -426  2
4223500 2680500  9 22 15  16.0  962 258  4.9 8  7.8  66   16  187 324 -422  2
4223500 2680500  9 22 16  15.2  962 264  5.5 7  7.8  67    1  106 323 -422  2
4223500 2680500  9 22 17  14.4  961 262  5.0 7  7.9  72    0   57 317 -416  2
4223500 2680500  9 22 18  14.1  961 256  2.5 8  7.9  74    0   22 316 -406  2
4223500 2680500  9 22 19  13.1  961 247  2.2 7  7.8  76    0    0 313 -395  2
4223500 2680500  9 22 20  12.7  962 283  2.0 7  7.6  77    0    0 308 -387  2
4223500 2680500  9 22 21  12.0  963 281  2.3 8  7.5  79    0    0 308 -384  2
4223500 2680500  9 22 22  11.5  963 256  2.4 7  7.4  82    0    0 305 -380  2
4223500 2680500  9 22 23  11.2  963 255  3.2 6  7.2  82    0    0 297 -379  2
4223500 2680500  9 22 24  10.5  963 253  2.6 6  7.0  82    0    0 292 -377  2
4223500 2680500  9 23  1  10.4  962 235  2.5 7  6.9  83    0    0 293 -374  2
4223500 2680500  9 23  2  10.3  962 235  2.8 8  6.7  82    0    0 296 -372  2
4223500 2680500  9 23  3   8.9  962 228  1.9 8  6.6  85    0    0 296 -369  2
4223500 2680500  9 23  4   8.2  962 243  2.0 8  6.6  90    0    0 293 -368  2
4223500 2680500  9 23  5   8.4  962 234  1.7 7  6.5  91    0    0 289 -366  2
4223500 2680500  9 23  6   8.3  962 241  1.9 5  6.5  90    0    0 282 -364  2
4223500 2680500  9 23  7   8.7  962 238  2.2 6  6.6  90   20   27 280 -363  2
4223500 2680500  9 23  8  11.1  962 247  2.4 6  7.0  87  120   67 287 -366  2
4223500 2680500  9 23  9  12.5  963 228  2.3 5  7.3  80  222   94 291 -377  2
4223500 2680500  9 23 10  13.1  963 243  2.3 6  7.2  74  116  204 295 -393  2
4223500 2680500  9 23 11  13.2  963 265  2.0 6  7.3  73   93  245 298 -409  2
4223500 2680500  9 23 12  13.5  963 281  2.1 4  7.4  73  245  242 298 -422  2
4223500 2680500  9 23 13  14.3  963 276  2.9 3  7.4  71  181  267 295 -430  2
4223500 2680500  9 23 14  13.9  962 280  3.0 6  7.0  67   18  217 301 -432  2
4223500 2680500  9 23 15  13.6  962 293  3.3 8  7.0  67    3  153 310 -429  2
4223500 2680500  9 23 16  13.8  962 281  2.4 5  7.1  69   54  161 308 -422  2
4223500 2680500  9 23 17  13.0  962 292  2.3 3  7.0  69   99   90 298 -410  2
4223500 2680500  9 23 18  12.1  961 267  1.0 3  6.9  72    6   31 291 -397  2
4223500 2680500  9 23 19  10.6  962 276  0.9 4  6.8  77    0    0 289 -385  2
4223500 2680500  9 23 20   9.5  961 272  1.3 3  6.6  81    0    0 285 -375  2
4223500 2680500  9 23 21   8.6  962 250  1.6 1  6.5  86    0    0 275 -369  2
4223500 2680500  9 23 22   8.3  962 229  2.3 1  6.4  89    0    0 268 -364  2
4223500 2680500  9 23 23   8.0  962 225  1.9 1  6.4  90    0    0 267 -360  2
4223500 2680500  9 23 24   6.8  962 217  1.9 1  6.2  91    0    0 265 -358  2
4223500 2680500  9 24  1   6.6  962 216  1.8 0  6.0  93    0    0 261 -356  2
4223500 2680500  9 24  2   6.2  962 229  2.0 0  5.8  92    0    0 257 -354  2
4223500 2680500  9 24  3   6.2  962 222  1.8 0  5.7  92    0    0 257 -353  2
4223500 2680500  9 24  4   6.2  962 210  1.7 0  5.7  92    0    0 257 -352  2
4223500 2680500  9 24  5   6.5  962 163  1.7 0  5.6  89    0    0 257 -352  2
4223500 2680500  9 24  6   5.3  961 163  1.9 0  5.4  89    0    0 255 -351  2
4223500 2680500  9 24  7   5.6  961 137  1.8 0  5.5  92   26   27 253 -352  2
4223500 2680500  9 24  8  10.0  962 125  0.8 0  5.9  85  141   62 258 -356  2
4223500 2680500  9 24  9  11.8  963 141  2.0 1  6.6  77  293   67 269 -369  2
4223500 2680500  9 24 10  14.2  963 151  2.7 1  6.7  68  420   71 277 -388  2
4223500 2680500  9 24 11  15.3  963 171  2.7 1  6.3  58  509   77 283 -406  2
4223500 2680500  9 24 12  16.7  963 174  2.6 1  6.2  52  548   86 288 -420  2
4223500 2680500  9 24 13  17.1  963 167  2.5 0  6.2  49  535   93 289 -429  2
4223500 2680500  9 24 14  17.5  963 156  2.7 0  6.4  50  475  101 289 -433  2
4223500 2680500  9 24 15  17.5  962 146  2.8 0  6.6  50  376  103 290 -431  2
4223500 2680500  9 24 16  17.6  962 140  2.6 0  6.7  51  228  107 290 -425  2
4223500 2680500  9 24 17  16.4  962 127  2.6 0  7.0  55   98   85 289 -415  2
4223500 2680500  9 24 18  14.3  962 129  1.7 0  7.1  62    7   29 285 -403  2
4223500 2680500  9 24 19  13.2  961 120  2.2 0  7.0  68    0    0 279 -391  2
4223500 2680500  9 24 20  12.5  962 122  3.3 1  6.9  70    0    0 278 -382  2
4223500 2680500  9 24 21  11.6  962 125  3.1 0  6.6  72    0    0 275 -378  2
4223500 2680500  9 24 22  11.4  962 130  4.1 0  6.5  73    0    0 270 -376  2
4223500 2680500  9 24 23  11.1  963 159  3.4 1  6.4  72    0    0 271 -375  2
4223500 2680500  9 24 24  10.0  962 156  4.0 1  6.2  74    0    0 271 -375  2
4223500 2680500  9 25  1  10.6  962 151  6.1 1  6.2  76    0    0 271 -375  2
4223500 2680500  9 25  2  10.1  962 152  2.4 2  6.3  77    0    0 274 -374  2
4223500 2680500  9 25  3  10.2  962 143  4.4 3  6.3  78    0    0 277 -373  2
4223500 2680500  9 25  4   9.8  962 201  3.9 1  6.4  79    0    0 275 -372  2
4223500 2680500  9 25  5   9.9  962 154  2.9 0  6.4  81    0    0 268 -371  2
4223500 2680500  9 25  6   9.3  962 200  3.3 0  6.4  82    0    0 266 -371  2
4223500 2680500  9 25  7  10.6  963 191  3.1 3  6.6  82   20   26 271 -371  2
4223500 2680500  9 25  8  12.6  964 183  3.4 2  7.1  79  115   67 279 -375  2
4223500 2680500  9 25  9  15.1  964 195  3.1 2  7.6  73  240   91 284 -385  2
4223500 2680500  9 25 10  17.0  964 186  3.6 2  8.0  67  352  107 291 -400  2
4223500 2680500  9 25 11  18.5  964 191  2.7 2  8.2  62  422  119 298 -416  2
4223500 2680500  9 25 12  19.1  964 222  2.6 3  8.3  58  461  127 304 -430  2
4223500 2680500  9 25 13  19.8  964 213  2.5 2  8.1  55  447  137 308 -442  2
4223500 2680500  9 25 14  20.2  964 225  2.1 2  8.1  52  415  129 310 -450  2
4223500 2680500  9 25 15  20.2  964 245  2.2 2  8.1  52  321  128 312 -451  2
4223500 2680500  9 25 16  19.8  964 231  2.6 1  8.2  54  207  116 311 -444  2
4223500 2680500  9 25 17  19.2  964 202  1.7 1  8.5  57   85   86 309 -432  2
4223500 2680500  9 25 18  17.6  964 167  2.3 2  8.7  62    5   25 308 -417  2
4223500 2680500  9 25 19  15.9  965 174  2.1 2  8.7  69    0    0 305 -404  2
4223500 2680500  9 25 20  14.6  964 176  2.6 2  8.5  75    0    0 299 -395  2
4223500 2680500  9 25 21  13.9  965 178  2.8 1  8.5  80    0    0 294 -391  2
4223500 2680500  9 25 22  13.1  965 187  2.9 0  8.4  83    0    0 287 -388  2
4223500 2680500  9 25 23  12.6  965 196  2.9 0  8.4  86    0    0 283 -386  2
4223500 2680500  9 25 24  12.4  966 205  3.7 0  8.3  87    0    0 282 -384  2
4223500 2680500  9 26  1  11.9  966 211  2.9 1  8.2  88    0    0 283 -383  2
4223500 2680500  9 26  2  11.2  966 191  2.6 1  8.2  91    0    0 282 -382  2
4223500 2680500  9 26  3  10.7  965 223  2.9 0  7.9  92    0    0 279 -381  2
